ITEM_NUM,AWARD_YEAR,ORIGIN_AIRPORT_ABBREV,DESTINATION_AIRPORT_ABBREV,ORIGIN_CITY_NAME,ORIGIN_STATE,ORIGIN_COUNTRY,DESTINATION_CITY_NAME,DESTINATION_STATE,DESTINATION_COUNTRY,AIRLINE_ABBREV,AWARDED_SERV,PAX_COUNT,YCA_FARE,_CA_FARE,BUSINESS_FARE,_CP_FARE,ORIGIN_AIRPORT_LOCATION,DESTINATION_AIRPORT_LOCATION,ORIGIN_CITY_STATE_AIRPORT,DESTINATION_CITY_STATE_AIRPORT,EFFECTIVE_DATE,EXPIRATION_DATE
1127,2024,MDW,TPA,CHICAGO,IL,USA,TAMPA,FL,USA,WN,N,111,530,281,0,0,CHICAGO,TAMPA,CHICAGOIL-MDW,TAMPAFL-TPA,10/1/23,9/30/24
11614,2024,MDW,MEM,CHICAGO,IL,USA,MEMPHIS,TN,USA,WN,C,214,271,210,0,0,CHICAGO,MEMPHIS,CHICAGOIL-MDW,MEMPHISTN-MEM,10/1/23,9/30/24
11615,2024,MDW,MHT,CHICAGO,IL,USA,MANCHESTER,NH,USA,WN,C,76,269,127,0,0,CHICAGO,MANCHESTER,CHICAGOIL-MDW,MANCHESTERNH-MHT,10/1/23,9/30/24
11616,2024,MDW,MSP,CHICAGO,IL,USA,MINNEAPOLIS,MN,USA,WN,N,712,122,93,0,0,CHICAGO,MINNEAPOLIS,CHICAGOIL-MDW,MINNEAPOLISMN-MSP,10/1/23,9/30/24
11617,2024,MDW,MSY,CHICAGO,IL,USA,NEW ORLEANS,LA,USA,WN,C,154,193,73,0,0,CHICAGO,NEW ORLEANS,CHICAGOIL-MDW,NEW ORLEANSLA-MSY,10/1/23,9/30/24
11618,2024,MDW,OAK,CHICAGO,IL,USA,OAKLAND,CA,USA,WN,C,129,226,225,0,0,CHICAGO,OAKLAND,CHICAGOIL-MDW,OAKLANDCA-OAK,10/1/23,9/30/24
11619,2024,MDW,OKC,CHICAGO,IL,USA,OKLAHOMA CITY,OK,USA,WN,C,344,159,118,0,0,CHICAGO,OKLAHOMA CITY,CHICAGOIL-MDW,OKLAHOMA CITYOK-OKC,10/1/23,9/30/24
11620,2024,MDW,OMA,CHICAGO,IL,USA,OMAHA,NE,USA,WN,C,249,129,84,0,0,CHICAGO,OMAHA,CHICAGOIL-MDW,OMAHANE-OMA,10/1/23,9/30/24
11621,2024,MDW,ONT,CHICAGO,IL,USA,ONTARIO,CA,USA,WN,C,101,365,183,0,0,CHICAGO,ONTARIO,CHICAGOIL-MDW,ONTARIOCA-ONT,10/1/23,9/30/24
11622,2024,MDW,ORF,CHICAGO,IL,USA,NORFOLK,VA,USA,WN,C,685,123,97,0,0,CHICAGO,NORFOLK,CHICAGOIL-MDW,NORFOLKVA-ORF,10/1/23,9/30/24
11623,2024,MDW,PBI,CHICAGO,IL,USA,WEST PALM BEACH,FL,USA,WN,C,6,283,81,0,0,CHICAGO,WEST PALM BEACH,CHICAGOIL-MDW,WEST PALM BEACHFL-PBI,10/1/23,9/30/24
11624,2024,MDW,PHX,CHICAGO,IL,USA,PHOENIX,AZ,USA,WN,C,199,255,76,0,0,CHICAGO,PHOENIX,CHICAGOIL-MDW,PHOENIXAZ-PHX,10/1/23,9/30/24
11625,2024,MDW,PIT,CHICAGO,IL,USA,PITTSBURGH,PA,USA,WN,C,294,156,84,0,0,CHICAGO,PITTSBURGH,CHICAGOIL-MDW,PITTSBURGHPA-PIT,10/1/23,9/30/24
11626,2024,MDW,PNS,CHICAGO,IL,USA,PENSACOLA,FL,USA,WN,C,315,247,74,0,0,CHICAGO,PENSACOLA,CHICAGOIL-MDW,PENSACOLAFL-PNS,10/1/23,9/30/24
11627,2024,MDW,PVD,CHICAGO,IL,USA,PROVIDENCE,RI,USA,WN,C,231,245,119,0,0,CHICAGO,PROVIDENCE,CHICAGOIL-MDW,PROVIDENCERI-PVD,10/1/23,9/30/24
11628,2024,MDW,PWM,CHICAGO,IL,USA,PORTLAND,ME,USA,WN,C,23,245,92,0,0,CHICAGO,PORTLAND,CHICAGOIL-MDW,PORTLANDME-PWM,10/1/23,9/30/24
11629,2024,MDW,RNO,CHICAGO,IL,USA,RENO,NV,USA,WN,C,66,417,85,0,0,CHICAGO,RENO,CHICAGOIL-MDW,RENONV-RNO,10/1/23,9/30/24
11630,2024,MDW,RSW,CHICAGO,IL,USA,FORT MYERS,FL,USA,WN,C,18,246,101,0,0,CHICAGO,FORT MYERS,CHICAGOIL-MDW,FORT MYERSFL-RSW,10/1/23,9/30/24
11631,2024,MDW,SAN,CHICAGO,IL,USA,SAN DIEGO,CA,USA,WN,C,693,234,86,0,0,CHICAGO,SAN DIEGO,CHICAGOIL-MDW,SAN DIEGOCA-SAN,10/1/23,9/30/24
11632,2024,MDW,SAT,CHICAGO,IL,USA,SAN ANTONIO,TX,USA,WN,C,624,140,84,0,0,CHICAGO,SAN ANTONIO,CHICAGOIL-MDW,SAN ANTONIOTX-SAT,10/1/23,9/30/24
11633,2024,MDW,SAV,CHICAGO,IL,USA,SAVANNAH,GA,USA,WN,C,171,305,89,0,0,CHICAGO,SAVANNAH,CHICAGOIL-MDW,SAVANNAHGA-SAV,10/1/23,9/30/24
11634,2024,MDW,SDF,CHICAGO,IL,USA,LOUISVILLE,KY,USA,WN,C,773,243,235,0,0,CHICAGO,LOUISVILLE,CHICAGOIL-MDW,LOUISVILLEKY-SDF,10/1/23,9/30/24
11635,2024,MDW,SFO,CHICAGO,IL,USA,SAN FRANCISCO,CA,USA,WN,C,29,358,91,0,0,CHICAGO,SAN FRANCISCO,CHICAGOIL-MDW,SAN FRANCISCOCA-SFO,10/1/23,9/30/24
11636,2024,MDW,SJC,CHICAGO,IL,USA,SAN JOSE,CA,USA,WN,C,148,275,90,0,0,CHICAGO,SAN JOSE,CHICAGOIL-MDW,SAN JOSECA-SJC,10/1/23,9/30/24
11637,2024,MDW,SJU,CHICAGO,IL,USA,SAN JUAN,PR,USA,WN,C,62,320,98,0,0,CHICAGO,SAN JUAN,CHICAGOIL-MDW,SAN JUANPR-SJU,10/1/23,9/30/24
11638,2024,MDW,SLC,CHICAGO,IL,USA,SALT LAKE CITY,UT,USA,WN,C,309,252,70,0,0,CHICAGO,SALT LAKE CITY,CHICAGOIL-MDW,SALT LAKE CITYUT-SLC,10/1/23,9/30/24
11639,2024,MDW,SMF,CHICAGO,IL,USA,SACRAMENTO,CA,USA,WN,C,185,299,89,0,0,CHICAGO,SACRAMENTO,CHICAGOIL-MDW,SACRAMENTOCA-SMF,10/1/23,9/30/24
11640,2024,MDW,SNA,CHICAGO,IL,USA,SANTA ANA,CA,USA,WN,C,95,257,86,0,0,CHICAGO,SANTA ANA,CHICAGOIL-MDW,SANTA ANACA-SNA,10/1/23,9/30/24
11641,2024,MDW,STL,CHICAGO,IL,USA,ST LOUIS,MO,USA,WN,C,329,278,269,0,0,CHICAGO,ST LOUIS,CHICAGOIL-MDW,ST LOUISMO-STL,10/1/23,9/30/24
11643,2024,MDW,TUS,CHICAGO,IL,USA,TUCSON,AZ,USA,WN,C,90,313,201,0,0,CHICAGO,TUCSON,CHICAGOIL-MDW,TUCSONAZ-TUS,10/1/23,9/30/24
11644,2024,MDW,VPS,CHICAGO,IL,USA,DESTIN FORT WALTON BEACH,FL,USA,DL,C,15,220,110,0,0,CHICAGO,DESTIN FORT WALTON BEACH,CHICAGOIL-MDW,DESTIN FORT WALTON BEACHFL-VPS,10/1/23,9/30/24
16335,2024,MDW,MGM,CHICAGO,IL,USA,MONTGOMERY,AL,USA,DL,C,3,490,245,0,0,CHICAGO,MONTGOMERY,CHICAGOIL-MDW,MONTGOMERYAL-MGM,10/1/23,9/30/24
11647,2024,MEI,SAN,MERIDIAN,MS,USA,SAN DIEGO,CA,USA,UA,C,767,168,0,0,0,MERIDIAN,SAN DIEGO,MERIDIANMS-MEI,SAN DIEGOCA-SAN,10/1/23,9/30/24
11648,2024,MEI,SAT,MERIDIAN,MS,USA,SAN ANTONIO,TX,USA,UA,C,314,67,0,0,0,MERIDIAN,SAN ANTONIO,MERIDIANMS-MEI,SAN ANTONIOTX-SAT,10/1/23,9/30/24
16337,2024,MEI,ORF,MERIDIAN,MS,USA,NORFOLK,VA,USA,UA,C,153,171,0,0,0,MERIDIAN,NORFOLK,MERIDIANMS-MEI,NORFOLKVA-ORF,10/1/23,9/30/24
16339,2024,MEI,RDU,MERIDIAN,MS,USA,DURHAM,NC,USA,UA,C,233,176,0,0,0,MERIDIAN,DURHAM,MERIDIANMS-MEI,DURHAMNC-RDU,10/1/23,9/30/24
16340,2024,MEI,RIC,MERIDIAN,MS,USA,RICHMOND,VA,USA,UA,C,6,184,0,0,0,MERIDIAN,RICHMOND,MERIDIANMS-MEI,RICHMONDVA-RIC,10/1/23,9/30/24
1128,2024,MEL,WAS,MELBOURNE VI,,AUSTRALIA,WASHINGTON,DC,USA,UA,C,237,594,0,3000,0,MELBOURNE VI,WASHINGTON,MELBOURNE VI-MEL,WASHINGTONDC-WAS,10/1/23,9/30/24
11650,2024,MEL,NYC,MELBOURNE VI,,AUSTRALIA,NEW YORK,NY,USA,AA,C,55,1440,540,7000,0,MELBOURNE VI,NEW YORK,MELBOURNE VI-MEL,NEW YORKNY-NYC,10/1/23,9/30/24
11653,2024,MEL,SAN,MELBOURNE VI,,AUSTRALIA,SAN DIEGO,CA,USA,UA,C,14,1500,0,7000,0,MELBOURNE VI,SAN DIEGO,MELBOURNE VI-MEL,SAN DIEGOCA-SAN,10/1/23,9/30/24
11654,2024,MEL,SFO,MELBOURNE VI,,AUSTRALIA,SAN FRANCISCO,CA,USA,AA,C,14,899,505,7000,0,MELBOURNE VI,SAN FRANCISCO,MELBOURNE VI-MEL,SAN FRANCISCOCA-SFO,10/1/23,9/30/24
1129,2024,MEM,MSP,MEMPHIS,TN,USA,MINNEAPOLIS,MN,USA,DL,N,321,449,225,0,0,MEMPHIS,MINNEAPOLIS,MEMPHISTN-MEM,MINNEAPOLISMN-MSP,10/1/23,9/30/24
1130,2024,MEM,PHL,MEMPHIS,TN,USA,PHILADELPHIA,PA,USA,AA,N,879,387,293,0,0,MEMPHIS,PHILADELPHIA,MEMPHISTN-MEM,PHILADELPHIAPA-PHL,10/1/23,9/30/24
11655,2024,MEM,MFE,MEMPHIS,TN,USA,MISSION,TX,USA,UA,C,26,261,0,0,0,MEMPHIS,MISSION,MEMPHISTN-MEM,MISSIONTX-MFE,10/1/23,9/30/24
11656,2024,MEM,MHT,MEMPHIS,TN,USA,MANCHESTER,NH,USA,WN,C,96,247,96,0,0,MEMPHIS,MANCHESTER,MEMPHISTN-MEM,MANCHESTERNH-MHT,10/1/23,9/30/24
11657,2024,MEM,MIA,MEMPHIS,TN,USA,MIAMI,FL,USA,AA,N,219,145,100,0,0,MEMPHIS,MIAMI,MEMPHISTN-MEM,MIAMIFL-MIA,10/1/23,9/30/24
11658,2024,MEM,MKE,MEMPHIS,TN,USA,MILWAUKEE,WI,USA,AA,C,70,238,59,0,0,MEMPHIS,MILWAUKEE,MEMPHISTN-MEM,MILWAUKEEWI-MKE,10/1/23,9/30/24
11659,2024,MEM,MLI,MEMPHIS,TN,USA,MOLINE,IL,USA,AA,C,44,259,116,0,0,MEMPHIS,MOLINE,MEMPHISTN-MEM,MOLINEIL-MLI,10/1/23,9/30/24
11660,2024,MEM,MRY,MEMPHIS,TN,USA,CARMEL,CA,USA,AA,C,64,448,124,0,0,MEMPHIS,CARMEL,MEMPHISTN-MEM,CARMELCA-MRY,10/1/23,9/30/24
11661,2024,MEM,MSN,MEMPHIS,TN,USA,MADISON,WI,USA,DL,C,58,240,120,0,0,MEMPHIS,MADISON,MEMPHISTN-MEM,MADISONWI-MSN,10/1/23,9/30/24
11662,2024,MEM,OAJ,MEMPHIS,TN,USA,JACKSONVILLE,NC,USA,AA,C,136,217,63,0,0,MEMPHIS,JACKSONVILLE,MEMPHISTN-MEM,JACKSONVILLENC-OAJ,10/1/23,9/30/24
11663,2024,MEM,OAK,MEMPHIS,TN,USA,OAKLAND,CA,USA,DL,C,71,346,173,0,0,MEMPHIS,OAKLAND,MEMPHISTN-MEM,OAKLANDCA-OAK,10/1/23,9/30/24
11664,2024,MEM,OKA,MEMPHIS,TN,USA,OKINAWA,,JAPAN,AA,C,93,1029,619,0,0,MEMPHIS,OKINAWA,MEMPHISTN-MEM,OKINAWA-OKA,10/1/23,9/30/24
11665,2024,MEM,OKC,MEMPHIS,TN,USA,OKLAHOMA CITY,OK,USA,AA,C,471,302,0,0,0,MEMPHIS,OKLAHOMA CITY,MEMPHISTN-MEM,OKLAHOMA CITYOK-OKC,10/1/23,9/30/24
11666,2024,MEM,OMA,MEMPHIS,TN,USA,OMAHA,NE,USA,WN,C,77,236,44,0,0,MEMPHIS,OMAHA,MEMPHISTN-MEM,OMAHANE-OMA,10/1/23,9/30/24
11667,2024,MEM,ONT,MEMPHIS,TN,USA,ONTARIO,CA,USA,AA,C,173,421,121,0,0,MEMPHIS,ONTARIO,MEMPHISTN-MEM,ONTARIOCA-ONT,10/1/23,9/30/24
11668,2024,MEM,ORD,MEMPHIS,TN,USA,CHICAGO,IL,USA,AA,N,1204,160,65,0,0,MEMPHIS,CHICAGO,MEMPHISTN-MEM,CHICAGOIL-ORD,10/1/23,9/30/24
11669,2024,MEM,ORF,MEMPHIS,TN,USA,NORFOLK,VA,USA,AA,C,3107,219,81,0,0,MEMPHIS,NORFOLK,MEMPHISTN-MEM,NORFOLKVA-ORF,10/1/23,9/30/24
11670,2024,MEM,PBI,MEMPHIS,TN,USA,WEST PALM BEACH,FL,USA,WN,C,44,218,90,0,0,MEMPHIS,WEST PALM BEACH,MEMPHISTN-MEM,WEST PALM BEACHFL-PBI,10/1/23,9/30/24
11671,2024,MEM,PDX,MEMPHIS,TN,USA,PORTLAND,OR,USA,AA,C,161,380,123,0,0,MEMPHIS,PORTLAND,MEMPHISTN-MEM,PORTLANDOR-PDX,10/1/23,9/30/24
11672,2024,MEM,PHF,MEMPHIS,TN,USA,NEWPORT NEWS,VA,USA,AA,C,91,533,296,0,0,MEMPHIS,NEWPORT NEWS,MEMPHISTN-MEM,NEWPORT NEWSVA-PHF,10/1/23,9/30/24
11673,2024,MEM,PHX,MEMPHIS,TN,USA,PHOENIX,AZ,USA,WN,C,325,442,205,0,0,MEMPHIS,PHOENIX,MEMPHISTN-MEM,PHOENIXAZ-PHX,10/1/23,9/30/24
11674,2024,MEM,PIT,MEMPHIS,TN,USA,PITTSBURGH,PA,USA,AA,C,209,227,72,0,0,MEMPHIS,PITTSBURGH,MEMPHISTN-MEM,PITTSBURGHPA-PIT,10/1/23,9/30/24
11675,2024,MEM,PNS,MEMPHIS,TN,USA,PENSACOLA,FL,USA,DL,C,492,200,100,0,0,MEMPHIS,PENSACOLA,MEMPHISTN-MEM,PENSACOLAFL-PNS,10/1/23,9/30/24
11676,2024,MEM,PSC,MEMPHIS,TN,USA,PASCO,WA,USA,DL,C,22,469,235,0,0,MEMPHIS,PASCO,MEMPHISTN-MEM,PASCOWA-PSC,10/1/23,9/30/24
11677,2024,MEM,PVD,MEMPHIS,TN,USA,PROVIDENCE,RI,USA,WN,C,708,259,64,0,0,MEMPHIS,PROVIDENCE,MEMPHISTN-MEM,PROVIDENCERI-PVD,10/1/23,9/30/24
11678,2024,MEM,RDU,MEMPHIS,TN,USA,DURHAM,NC,USA,WN,C,282,221,87,0,0,MEMPHIS,DURHAM,MEMPHISTN-MEM,DURHAMNC-RDU,10/1/23,9/30/24
11679,2024,MEM,RIC,MEMPHIS,TN,USA,RICHMOND,VA,USA,AA,C,498,226,70,0,0,MEMPHIS,RICHMOND,MEMPHISTN-MEM,RICHMONDVA-RIC,10/1/23,9/30/24
11680,2024,MEM,RNO,MEMPHIS,TN,USA,RENO,NV,USA,AA,C,171,386,100,0,0,MEMPHIS,RENO,MEMPHISTN-MEM,RENONV-RNO,10/1/23,9/30/24
11681,2024,MEM,ROC,MEMPHIS,TN,USA,ROCHESTER,NY,USA,AA,C,29,208,83,0,0,MEMPHIS,ROCHESTER,MEMPHISTN-MEM,ROCHESTERNY-ROC,10/1/23,9/30/24
11682,2024,MEM,RSW,MEMPHIS,TN,USA,FORT MYERS,FL,USA,WN,C,27,218,89,0,0,MEMPHIS,FORT MYERS,MEMPHISTN-MEM,FORT MYERSFL-RSW,10/1/23,9/30/24
11683,2024,MEM,SAN,MEMPHIS,TN,USA,SAN DIEGO,CA,USA,DL,C,2612,330,165,0,0,MEMPHIS,SAN DIEGO,MEMPHISTN-MEM,SAN DIEGOCA-SAN,10/1/23,9/30/24
11684,2024,MEM,SAT,MEMPHIS,TN,USA,SAN ANTONIO,TX,USA,WN,C,907,196,87,0,0,MEMPHIS,SAN ANTONIO,MEMPHISTN-MEM,SAN ANTONIOTX-SAT,10/1/23,9/30/24
11685,2024,MEM,SAV,MEMPHIS,TN,USA,SAVANNAH,GA,USA,AA,C,526,203,63,0,0,MEMPHIS,SAVANNAH,MEMPHISTN-MEM,SAVANNAHGA-SAV,10/1/23,9/30/24
11686,2024,MEM,SBA,MEMPHIS,TN,USA,SANTA BARBARA,CA,USA,AA,C,73,431,128,0,0,MEMPHIS,SANTA BARBARA,MEMPHISTN-MEM,SANTA BARBARACA-SBA,10/1/23,9/30/24
11687,2024,MEM,SEA,MEMPHIS,TN,USA,SEATTLE,WA,USA,AA,C,761,377,124,0,0,MEMPHIS,SEATTLE,MEMPHISTN-MEM,SEATTLEWA-SEA,10/1/23,9/30/24
11688,2024,MEM,SEL,MEMPHIS,TN,USA,SEOUL,,SOUTH KOREA,DL,C,101,700,365,0,0,MEMPHIS,SEOUL,MEMPHISTN-MEM,SEOUL-SEL,10/1/23,9/30/24
11689,2024,MEM,SFO,MEMPHIS,TN,USA,SAN FRANCISCO,CA,USA,AA,C,245,402,101,0,0,MEMPHIS,SAN FRANCISCO,MEMPHISTN-MEM,SAN FRANCISCOCA-SFO,10/1/23,9/30/24
11690,2024,MEM,SJC,MEMPHIS,TN,USA,SAN JOSE,CA,USA,WN,C,217,364,109,0,0,MEMPHIS,SAN JOSE,MEMPHISTN-MEM,SAN JOSECA-SJC,10/1/23,9/30/24
11691,2024,MEM,SJU,MEMPHIS,TN,USA,SAN JUAN,PR,USA,AA,C,175,362,142,0,0,MEMPHIS,SAN JUAN,MEMPHISTN-MEM,SAN JUANPR-SJU,10/1/23,9/30/24
11692,2024,MEM,SLC,MEMPHIS,TN,USA,SALT LAKE CITY,UT,USA,WN,C,247,299,99,0,0,MEMPHIS,SALT LAKE CITY,MEMPHISTN-MEM,SALT LAKE CITYUT-SLC,10/1/23,9/30/24
11693,2024,MEM,SMF,MEMPHIS,TN,USA,SACRAMENTO,CA,USA,AA,C,152,370,124,0,0,MEMPHIS,SACRAMENTO,MEMPHISTN-MEM,SACRAMENTOCA-SMF,10/1/23,9/30/24
11694,2024,MEM,SNA,MEMPHIS,TN,USA,SANTA ANA,CA,USA,WN,C,81,366,105,0,0,MEMPHIS,SANTA ANA,MEMPHISTN-MEM,SANTA ANACA-SNA,10/1/23,9/30/24
11695,2024,MEM,SYR,MEMPHIS,TN,USA,SYRACUSE,NY,USA,AA,C,56,305,121,0,0,MEMPHIS,SYRACUSE,MEMPHISTN-MEM,SYRACUSENY-SYR,10/1/23,9/30/24
11696,2024,MEM,TPA,MEMPHIS,TN,USA,TAMPA,FL,USA,WN,C,360,225,77,0,0,MEMPHIS,TAMPA,MEMPHISTN-MEM,TAMPAFL-TPA,10/1/23,9/30/24
11697,2024,MEM,TRI,MEMPHIS,TN,USA,BRISTOL,VA,USA,AA,C,35,288,86,0,0,MEMPHIS,BRISTOL,MEMPHISTN-MEM,BRISTOLVA-TRI,10/1/23,9/30/24
11698,2024,MEM,TUS,MEMPHIS,TN,USA,TUCSON,AZ,USA,AA,C,170,337,112,0,0,MEMPHIS,TUCSON,MEMPHISTN-MEM,TUCSONAZ-TUS,10/1/23,9/30/24
11699,2024,MEM,TYO,MEMPHIS,TN,USA,TOKYO,,JAPAN,DL,C,313,700,300,0,0,MEMPHIS,TOKYO,MEMPHISTN-MEM,TOKYO-TYO,10/1/23,9/30/24
11700,2024,MEM,TYS,MEMPHIS,TN,USA,KNOXVILLE,TN,USA,DL,C,38,320,160,0,0,MEMPHIS,KNOXVILLE,MEMPHISTN-MEM,KNOXVILLETN-TYS,10/1/23,9/30/24
11701,2024,MEM,VPS,MEMPHIS,TN,USA,DESTIN FORT WALTON BEACH,FL,USA,DL,C,53,401,201,0,0,MEMPHIS,DESTIN FORT WALTON BEACH,MEMPHISTN-MEM,DESTIN FORT WALTON BEACHFL-VPS,10/1/23,9/30/24
11702,2024,MEM,XRY,MEMPHIS,TN,USA,JEREZ,,SPAIN,AA,C,44,1430,0,6000,0,MEMPHIS,JEREZ,MEMPHISTN-MEM,JEREZ-XRY,10/1/23,9/30/24
16343,2024,MEM,MGM,MEMPHIS,TN,USA,MONTGOMERY,AL,USA,DL,C,16,470,235,0,0,MEMPHIS,MONTGOMERY,MEMPHISTN-MEM,MONTGOMERYAL-MGM,10/1/23,9/30/24
16344,2024,MEM,MOB,MEMPHIS,TN,USA,MOBILE,AL,USA,UA,C,35,262,0,0,0,MEMPHIS,MOBILE,MEMPHISTN-MEM,MOBILEAL-MOB,10/1/23,9/30/24
16345,2024,MEM,MSY,MEMPHIS,TN,USA,NEW ORLEANS,LA,USA,AA,C,189,159,83,0,0,MEMPHIS,NEW ORLEANS,MEMPHISTN-MEM,NEW ORLEANSLA-MSY,10/1/23,9/30/24
16346,2024,MEM,NAP,MEMPHIS,TN,USA,NAPLES,,ITALY,AA,C,87,793,0,7516,0,MEMPHIS,NAPLES,MEMPHISTN-MEM,NAPLES-NAP,10/1/23,9/30/24
16347,2024,MEM,PUS,MEMPHIS,TN,USA,BUSAN,,SOUTH KOREA,DL,C,5,910,650,0,0,MEMPHIS,BUSAN,MEMPHISTN-MEM,BUSAN-PUS,10/1/23,9/30/24
16348,2024,MEM,SDF,MEMPHIS,TN,USA,LOUISVILLE,KY,USA,AA,C,148,183,86,0,0,MEMPHIS,LOUISVILLE,MEMPHISTN-MEM,LOUISVILLEKY-SDF,10/1/23,9/30/24
16349,2024,MEM,STL,MEMPHIS,TN,USA,ST LOUIS,MO,USA,AA,C,280,253,133,0,0,MEMPHIS,ST LOUIS,MEMPHISTN-MEM,ST LOUISMO-STL,10/1/23,9/30/24
16350,2024,MEM,TLH,MEMPHIS,TN,USA,TALLAHASSEE,FL,USA,AA,C,21,268,141,0,0,MEMPHIS,TALLAHASSEE,MEMPHISTN-MEM,TALLAHASSEEFL-TLH,10/1/23,9/30/24
16351,2024,MEM,TUL,MEMPHIS,TN,USA,TULSA,OK,USA,AA,C,26,244,128,0,0,MEMPHIS,TULSA,MEMPHISTN-MEM,TULSAOK-TUL,10/1/23,9/30/24
1131,2024,MEX,SFO,MEXICO CITY,,MEXICO,SAN FRANCISCO,CA,USA,UA,N,86,218,0,0,0,MEXICO CITY,SAN FRANCISCO,MEXICO CITY-MEX,SAN FRANCISCOCA-SFO,10/1/23,9/30/24
1132,2024,MEX,WAS,MEXICO CITY,,MEXICO,WASHINGTON,DC,USA,UA,N,2949,325,0,0,0,MEXICO CITY,WASHINGTON,MEXICO CITY-MEX,WASHINGTONDC-WAS,10/1/23,9/30/24
11704,2024,MEX,MIA,MEXICO CITY,,MEXICO,MIAMI,FL,USA,UA,C,452,285,0,0,0,MEXICO CITY,MIAMI,MEXICO CITY-MEX,MIAMIFL-MIA,10/1/23,9/30/24
11705,2024,MEX,MSY,MEXICO CITY,,MEXICO,NEW ORLEANS,LA,USA,AA,C,53,266,108,0,0,MEXICO CITY,NEW ORLEANS,MEXICO CITY-MEX,NEW ORLEANSLA-MSY,10/1/23,9/30/24
11706,2024,MEX,NYC,MEXICO CITY,,MEXICO,NEW YORK,NY,USA,AA,N,199,208,82,0,0,MEXICO CITY,NEW YORK,MEXICO CITY-MEX,NEW YORKNY-NYC,10/1/23,9/30/24
11707,2024,MEX,ONT,MEXICO CITY,,MEXICO,ONTARIO,CA,USA,AA,C,34,703,315,0,0,MEXICO CITY,ONTARIO,MEXICO CITY-MEX,ONTARIOCA-ONT,10/1/23,9/30/24
11708,2024,MEX,ORF,MEXICO CITY,,MEXICO,NORFOLK,VA,USA,AA,C,111,266,116,0,0,MEXICO CITY,NORFOLK,MEXICO CITY-MEX,NORFOLKVA-ORF,10/1/23,9/30/24
11709,2024,MEX,PDX,MEXICO CITY,,MEXICO,PORTLAND,OR,USA,AA,C,23,327,126,0,0,MEXICO CITY,PORTLAND,MEXICO CITY-MEX,PORTLANDOR-PDX,10/1/23,9/30/24
11710,2024,MEX,PHL,MEXICO CITY,,MEXICO,PHILADELPHIA,PA,USA,AA,C,21,339,133,0,0,MEXICO CITY,PHILADELPHIA,MEXICO CITY-MEX,PHILADELPHIAPA-PHL,10/1/23,9/30/24
11711,2024,MEX,PHX,MEXICO CITY,,MEXICO,PHOENIX,AZ,USA,UA,C,253,382,0,0,0,MEXICO CITY,PHOENIX,MEXICO CITY-MEX,PHOENIXAZ-PHX,10/1/23,9/30/24
11712,2024,MEX,PVD,MEXICO CITY,,MEXICO,PROVIDENCE,RI,USA,DL,C,20,219,156,0,0,MEXICO CITY,PROVIDENCE,MEXICO CITY-MEX,PROVIDENCERI-PVD,10/1/23,9/30/24
11713,2024,MEX,RDU,MEXICO CITY,,MEXICO,DURHAM,NC,USA,DL,C,23,315,221,0,0,MEXICO CITY,DURHAM,MEXICO CITY-MEX,DURHAMNC-RDU,10/1/23,9/30/24
11714,2024,MEX,RIC,MEXICO CITY,,MEXICO,RICHMOND,VA,USA,AA,C,21,294,109,0,0,MEXICO CITY,RICHMOND,MEXICO CITY-MEX,RICHMONDVA-RIC,10/1/23,9/30/24
11715,2024,MEX,SAN,MEXICO CITY,,MEXICO,SAN DIEGO,CA,USA,AA,C,168,355,98,1050,0,MEXICO CITY,SAN DIEGO,MEXICO CITY-MEX,SAN DIEGOCA-SAN,10/1/23,9/30/24
11716,2024,MEX,SAT,MEXICO CITY,,MEXICO,SAN ANTONIO,TX,USA,UA,C,320,199,0,0,0,MEXICO CITY,SAN ANTONIO,MEXICO CITY-MEX,SAN ANTONIOTX-SAT,10/1/23,9/30/24
11717,2024,MEX,SEA,MEXICO CITY,,MEXICO,SEATTLE,WA,USA,AA,C,68,339,127,1344,0,MEXICO CITY,SEATTLE,MEXICO CITY-MEX,SEATTLEWA-SEA,10/1/23,9/30/24
11718,2024,MEX,SJU,MEXICO CITY,,MEXICO,SAN JUAN,PR,USA,AA,C,74,211,62,0,0,MEXICO CITY,SAN JUAN,MEXICO CITY-MEX,SAN JUANPR-SJU,10/1/23,9/30/24
11719,2024,MEX,SLC,MEXICO CITY,,MEXICO,SALT LAKE CITY,UT,USA,AA,C,78,312,180,1428,0,MEXICO CITY,SALT LAKE CITY,MEXICO CITY-MEX,SALT LAKE CITYUT-SLC,10/1/23,9/30/24
11720,2024,MEX,STL,MEXICO CITY,,MEXICO,ST LOUIS,MO,USA,AA,C,30,221,81,1508,0,MEXICO CITY,ST LOUIS,MEXICO CITY-MEX,ST LOUISMO-STL,10/1/23,9/30/24
11721,2024,MEX,TPA,MEXICO CITY,,MEXICO,TAMPA,FL,USA,AA,C,56,175,74,0,0,MEXICO CITY,TAMPA,MEXICO CITY-MEX,TAMPAFL-TPA,10/1/23,9/30/24
11722,2024,MEX,TUS,MEXICO CITY,,MEXICO,TUCSON,AZ,USA,AA,C,185,713,243,979,0,MEXICO CITY,TUCSON,MEXICO CITY-MEX,TUCSONAZ-TUS,10/1/23,9/30/24
